customerID|productID|productValidFrom|productValidThru|installationDate|customerName|salesmanID|officePhone|officeFax|corporateEmail1|corporateEmail2|npwp
NS6143030002766|NM1011|2021-12-07|2022-12-06|2020-12-07|PT. PANJUNAN ND6-CIMAHI|614|022-6012366||accounting.pusat@panjunan.com|master.support@panjunan.com|01.240.559.3-422.000
NS6145030002618|NM1011|2021-03-16|2022-03-15|2021-03-16|PT. PUTRA HARAPAN SUMBER ANUGERAH ND6-LARANTUKA|614|082233563342||harapanlarantuka@gmail.com||73.423.702.7-921.000
NS6143060002885|NM1011|2021-03-17|2022-03-16|2021-03-17|PT. DINAMIS ARTHA SUKSES ND6-JAKARTA NESTLE|614|||pt.dasjkt@gmail.com|grbm@group-das.com|02.313.030.5-004.000
NS6083030001546|ND6305|2021-03-18|2022-03-17|2021-03-18|PT. MANDALA DHARMA KRIDA ND6-BOGOR|608|02518656569||mdkbgr@gmail.com|mdkbgr.agus@gmail.com|01.565.694.5-038.000
NS6043040002905|ND6320|2021-03-29|2022-03-28|2021-03-29|CV. ANUGERAH KENCANA MANDIRI ND6-WONOSARI UNICHARM|604|0274-886556||sekretariatakm29@gmail.com|akmwns@gmail.com|02.034.755.5-542.000
NS6043040002905|NM1011|2021-03-29|2022-03-28|2021-03-29|CV. ANUGERAH KENCANA MANDIRI ND6-WONOSARI UNICHARM|604|0274-886556||sekretariatakm29@gmail.com|akmwns@gmail.com|02.034.755.5-542.000
NS6043060001963|ND6320|2023-03-29|2024-03-28|2021-03-29|PT. RANUPANE ALAM SEJAHTERA ND6-MALANG|614|0341-474456|0341-474456|Ranupanealamsejahterapt@yahoo.com||31.248.580.8-652.000
NS6043060001963|NI1023|2021-03-29|2021-04-02|2021-03-29|PT. RANUPANE ALAM SEJAHTERA ND6-MALANG|614|0341-474456|0341-474456|Ranupanealamsejahterapt@yahoo.com||31.248.580.8-652.000
NS6043060001963|NI1014|2021-03-29|2021-04-02|2021-03-29|PT. RANUPANE ALAM SEJAHTERA ND6-MALANG|614|0341-474456|0341-474456|Ranupanealamsejahterapt@yahoo.com||31.248.580.8-652.000
NS6033030001787|ND6060|2023-03-19|2024-03-18|2021-03-19|PT. SURYA PANGAN SEJAHTERA ND6-BEKASI|614|021-82422517|021-82421748|suryapanganfinance@yahoo.co.id||02.027.585.5-432.000
NS6043040002906|ND6326|2021-03-29|2022-03-28|2021-03-29|PT. FITALAB UTAMA KARYA ND6-TULUNGAGUNG ASW|604|0341-415755||Hamidah.zuhriyyah@gmail.com||02.348.157.5-657.000
NS6043040002906|ND6181|2021-03-29|2022-03-28|2021-03-29|PT. FITALAB UTAMA KARYA ND6-TULUNGAGUNG ASW|604|0341-415755||Hamidah.zuhriyyah@gmail.com||02.348.157.5-657.000
NS6043040002906|NM1011|2021-03-29|2022-03-28|2021-03-29|PT. FITALAB UTAMA KARYA ND6-TULUNGAGUNG ASW|604|0341-415755||Hamidah.zuhriyyah@gmail.com||02.348.157.5-657.000
NS6043030002909|ND6321|2021-03-29|2022-03-28|2021-03-29|PT. JESSINDO PRAKARSA ND6-SUKABUMI PVM|604|0266-6247262||adh_smi@jessindo.com||02.088.311.2-404.000
NS6043030002909|NM1011|2021-03-29|2022-03-28|2021-03-29|PT. JESSINDO PRAKARSA ND6-SUKABUMI PVM|604|0266-6247262||adh_smi@jessindo.com||02.088.311.2-404.000
NS6043030002148|NM1011|2021-03-22|2022-03-21|2021-03-22|PT. NIRMALA PANGAN SEJAHTERA ND6-KARAWANG UCI|604|021-8223146| tutug3012@yahoo.com|nps1bks@yahoo.co.id|tutug3012@yahoo.com|01.593.503.4-432.000
NS6083010002883|ND6320|2023-03-22|2024-03-21|2021-03-22|PT. PRIMATRANS NUSANTARA ND6- TANGERANG|608|||pmlp11erwin@yahoo.com|pmlp11ayuila@yahoo.com|02.963.524.0-401.000
NS6083010002883|NI1010|2021-03-22|2021-03-26|2021-03-22|PT. PRIMATRANS NUSANTARA ND6- TANGERANG|608|||pmlp11erwin@yahoo.com|pmlp11ayuila@yahoo.com|02.963.524.0-401.000
NS6083010002883|NI1014|2021-03-22|2021-03-22|2021-03-22|PT. PRIMATRANS NUSANTARA ND6- TANGERANG|608|||pmlp11erwin@yahoo.com|pmlp11ayuila@yahoo.com|02.963.524.0-401.000
NS6083010002883|NM1012|2023-03-22|2024-03-21|2021-03-22|PT. PRIMATRANS NUSANTARA ND6- TANGERANG|608|||pmlp11erwin@yahoo.com|pmlp11ayuila@yahoo.com|02.963.524.0-401.000
NS6045010002895|NM1011|2023-03-08|2024-03-07|2021-03-08|CV. JARI PERKASA ND6-DENPASAR NESTLE|604|081246663333||jariperkasa@ymail.com|it@jariperkasa.com|02.612.325.7-904.000
NS6033030002508|NM1011|2021-03-23|2022-03-22|2021-03-23|PT. SURYA PANGAN SEJAHTERA ND6-BEKASI UCI|614|021-82422517|021-82421748|suryapanganfinance@yahoo.co.id||02.027.585.5-432.000
NS6083030002911|ND6320|2022-03-29|2023-03-28|2021-03-29|PT. BANJAR JAYA PERKASA ND6-INDRAMAYU |608|0813 22333843||ptbanjarjayaperkasa@gmail.com|sitihadjarm06@gmail.com|95.890.706.5-437.000
NS6083030002911|NI1023|2021-03-29|2021-04-02|2021-03-29|PT. BANJAR JAYA PERKASA ND6-INDRAMAYU |608|0813 22333843||ptbanjarjayaperkasa@gmail.com|sitihadjarm06@gmail.com|95.890.706.5-437.000
NS6083030002911|NI1014|2021-03-29|2021-03-29|2021-03-29|PT. BANJAR JAYA PERKASA ND6-INDRAMAYU |608|0813 22333843||ptbanjarjayaperkasa@gmail.com|sitihadjarm06@gmail.com|95.890.706.5-437.000
NS6081020002910|ND6321|2023-03-29|2024-03-28|2021-03-29|PT. ULTRAADILESTARI STELLAPERKASA ND6-MEDAN HORECA|608|||ultraadilestari@yahoo.com|diana.uasp@gmail.com|01.538.138.7-123.000
NS6081020002910|NI1023|2021-03-29|2021-04-02|2021-03-29|PT. ULTRAADILESTARI STELLAPERKASA ND6-MEDAN HORECA|608|||ultraadilestari@yahoo.com|diana.uasp@gmail.com|01.538.138.7-123.000
NS6081020002910|NI1014|2021-03-29|2021-03-29|2021-03-29|PT. ULTRAADILESTARI STELLAPERKASA ND6-MEDAN HORECA|608|||ultraadilestari@yahoo.com|diana.uasp@gmail.com|01.538.138.7-123.000
NS6033060002730|NM1011|2021-03-23|2022-03-22|2021-03-23|PT. PANAHMAS EKATAMA DISTRINDO ND6-MALANG UCI|606|0341-471573||hermanhadisatrijo@yahoo.co.id||41.991.262.5-651.000
NS6146040002663|NM1011|2021-03-23|2022-03-22|2021-03-23|CV. MOMUGU JAYAPURA ND6-JAYAPURA UNICHARM|614|081343416265||momogu.sentani@gmail.com||01.252.191.0-925.000
NS6146040002617|NM1011|2021-03-23|2022-03-22|2021-03-23|CV. PAPUA SEJAHTERA ND6-SORONG UNICHARM|614|||cv.papua.sejahtera.mix2@gmail.com||02.316.442.9-951.000
NS6142030002890|NM1012|2023-03-15|2024-03-14|2021-03-15|PT. CENTRAL KAPUAS UTAMA ND6-PONTIANAK NESTLE|614|081287007052||chairumin.centralkapuas@gmail.com||81.503.982.1-704.000
NS6141010002893|NM1012|2023-03-15|2024-03-14|2021-03-15|CV. SUKSES ABADI BERSAMA ND6-BANDA ACEH|614|085361228666||admnp.cvsab@gmail.com||70.742.114.5-101.000
NS6081020002910|NM1012|2023-03-29|2024-03-28|2021-03-29|PT. ULTRAADILESTARI STELLAPERKASA ND6-MEDAN HORECA|608|||ultraadilestari@yahoo.com|diana.uasp@gmail.com|01.538.138.7-123.000
NS6043010001495|NM1011|2021-03-24|2022-03-23|2021-03-24|PT. THINGKYLING DISTRINDO ND6-SERANG|604|0254-216140|0254-7915238|ptthingkyling@yahoo.co.id|pttkld@yahoo.co.id|01.701.989.4-401.000
NS0013030001241|ND6150|2022-04-01|2023-03-31|2017-04-01|PT. DWI TUNGGAL CITRA ARYAGUNA ND6-DEPOK|606||dcadpk@cbn.net.id|tianming@carefast.co.id|tianming@panganmaspersada.com|01.844.521.3-412.000
NS6082020002543|NM1011|2021-03-25|2022-03-24|2021-03-25|CV. Gemilang Surya Mas ND6-Samarinda UNICHARM|608|0541-749392|0541-749409|gemilangsuryamas@yahoo.co.id||02.467.333.7-722.000
NS6083030002728|NM1011|2021-03-25|2022-03-24|2021-03-25|CV. SYAREKAH JAYA ND6-CIAMIS|608|08112019742||syarekahbanjar13@gmail.com||31.205.399.4-425.000
NS6146040002554|NM1011|2021-03-26|2022-03-25|2021-03-26|CV. PRIMA ND6-NABIRE UNICHARM|614|081240752399||primacv.nabire@gmail.com||01.530.243.3-954.000
NS6085030002570|NM1011|2021-03-29|2022-03-28|2021-03-29|CV. LYON NUSANTARA ND6-WAINGAPU UNICHARM|608|0812 5206 7999 ||lyon.nusantara@gmail.com||73.370.001.7-926.000
NS6024040001082|NT1010|2021-09-01|2022-08-31|2019-05-24|PT. SETIA PAWAN SEJAHTERA RAYA-ND6 KETAPANG|606|0534-31345|0812-5620-161|pt.sepatra@gmail.com|maya1.sepatra@gmail.com|80.012.610.4-703.000
NS6024050001138|NT1010|2021-07-23|2022-07-22|2019-05-08|PT. Sulut Makmur Perkasa-ND6-Manado|606|0431 813444||smp.mdo@gmail.com|smp_mdo@yahoo.com|01.664.838.8-821.000
NS6032020001403|NT1010|2021-12-01|2022-11-30|2019-05-28|PT. SINAR TERANG MULIA BERSAMA ND6-SANGATTA|604|+62 821-5663-3963||ic.stmbgroup@gmail.com|adm.stmsgt2@gmail.com|31.678.314.1-723.000
NS6044060001510|ND6173|2023-03-05|2024-03-04|2018-06-29|PT. LANDIPO NIAGA RAYA ND6-KENDARI|604|0401-3121475|0401-3125044|wlctendian.landipo@gmail.com|asst01.holding@gmail.com|01.493.533.2.812.000
NS6081040002472|NM1011|2023-03-09|2024-03-08|2020-03-09|CV. ZIHABIB PUTRA MANDIRI ND6-LIMO KAUM|608|082284012643||zihabib.pm@gmail.com|wenioktavia1@gmail.com|86.223.038.0-204.000
NS6083020001869|NM1011|2022-02-14|2023-02-13|2019-02-14|PT. ANEKA RASA CITRA SEJATI ND6-JAKARTA BARAT|608|021-54374516|021-54374517|anekarasa@cbn.net.id||02.146.050.6-034.000
NS6032050001387|NT1010|2021-12-01|2022-11-30|2019-05-24|CV. MANDIRI PERKASA ND6-BARABAI|606|0517-41527||bhima.mandiriperkasa@gmail.com||73.544.576.9.733.000
NS6046020001500|ND6320|2022-03-01|2023-02-28|2018-02-26|PT. TRI SAMUDRA ND6-AMBON NESTLE|604|0911-343835||karyaind@gmail.com|ki.nestle@gmail.com|02.811.973.3-941.000
NS6032050001388|NT1010|2021-12-01|2022-11-30|2019-05-27|CV. MANDIRI PERKASA ND6 - TANJUNG|606|0517-41527||bhima.mandiriperkasa@gmail.com||73.544.576.9.733.000
NS6023010001250|ND6350|2021-05-01|2022-04-30|2017-05-02|PT. MULTI RASA CITRA SEJATI-ND6-JAKARTA|608|02174711208,74711227|02174700799|multirasa.cs@gmail.com|vienty.ng@gmail.com|02.065.901.7-411.000
NS6023010001250|ND6260|2022-05-01|2023-04-30|2018-05-01|PT. MULTI RASA CITRA SEJATI-ND6-JAKARTA|608|02174711208,74711227|02174700799|multirasa.cs@gmail.com|vienty.ng@gmail.com|02.065.901.7-411.000
NS6023010001250|NM1011|2022-05-01|2023-04-30|2018-05-01|PT. MULTI RASA CITRA SEJATI-ND6-JAKARTA|608|02174711208,74711227|02174700799|multirasa.cs@gmail.com|vienty.ng@gmail.com|02.065.901.7-411.000
NS6026020001255|ND6220|2022-05-01|2023-04-30|2017-04-17|TOKO LESTARI ND6-MALUKU|604| (0916) - 22315||tokolestari.tual@gmail.com||06.793.297.0-941.000
NS6021090001230|ND6120|2023-03-01|2024-02-28||PT. Cakrawala Kertasindah ND6-Batam|605|0778-411931|0778-413443|martin__cki@yahoo.com||03.131.830.6.215.000
NS6091020001515|NT1010|2023-03-08|2024-03-07|2019-04-09|PT. INTI TERANG SUKSES ND6-TEBING TINGGI|614|0621-24744|0621-24744|edysahputra200488@yahoo.com|ptintiterangsukses@gmail.com|83.964.995.1-114.000
NS6083060002882|ND6320|2021-03-08|2022-03-07|2021-03-08|CV. KARYA MITRA SEJAHTERA ND6 - SURABAYA|608|||robby.irawann@gmail.com|kms_new8@yahoo.com|02.967.668.1-643.000
NS6083060002882|NI1023|2021-03-08|2021-03-12|2021-03-08|CV. KARYA MITRA SEJAHTERA ND6 - SURABAYA|608|||robby.irawann@gmail.com|kms_new8@yahoo.com|02.967.668.1-643.000
NS6083060002882|NI1014|2021-03-08|2021-03-08|2021-03-08|CV. KARYA MITRA SEJAHTERA ND6 - SURABAYA|608|||robby.irawann@gmail.com|kms_new8@yahoo.com|02.967.668.1-643.000
NS6023030001027|ND6150|2021-04-01|2022-03-31||PT. PINTU TIGA RAHARJA - ND6 - Bandung|606|022-7272976|0816602878|pintu3.bandung@gmail.com|riaup3r@gmail.com|02.065.320.0-423.000
NS6024060001147|NM1011|2022-11-30|2023-11-29|2020-03-11|CV. TOKO BANDUNG ND6-BAU BAU|604| 0402-2826555/282254||fransijaya@gmail.com|tobanes2006@gmail.com|02.620.873.6-812.000
NS0013030000293|ND6150|2023-04-01|2024-03-31|2018-03-27|PT. PINTU TIGA RAHARJA ND6-BANDUNG|606|022-5942218/87800023|022-87800022|pintu3.bandung@gmail.com|ho.setraduta@gmail.com|02.065.320.0-423.000
NS0013030000293|ND6260|2023-04-01|2024-03-31|2017-07-27|PT. PINTU TIGA RAHARJA ND6-BANDUNG|606|022-5942218/87800023|022-87800022|pintu3.bandung@gmail.com|ho.setraduta@gmail.com|02.065.320.0-423.000
NS6033030002868|NI1021|2021-04-05|2021-04-09|2021-04-05|PT. JENSINA ATARA SENTOSA ND6-BANDUNG|608|022-6125632||hendrawan@jensinaatara.com|finance@jensinaatara.com|91.024514.1-445.000
NS6033030002868|NI1014|2021-04-05|2021-04-05|2021-04-05|PT. JENSINA ATARA SENTOSA ND6-BANDUNG|608|022-6125632||hendrawan@jensinaatara.com|finance@jensinaatara.com|91.024514.1-445.000
NS6081080002648|NM1011|2021-04-05|2022-04-04|2021-04-05|CV. SUMBER MAKMUR ND6-LAMPUNG UNICHARM|608|0725-48593||arfan_setiawan@ymail.com||01.783.857.4-321.000
NS6086030002546|NM1011|2021-04-05|2022-04-04|2021-04-05|PT. SURI DIAN PERKASA ND6-MANOKWARI UNICHARM|608|+62 821-9839-2352||suryaindoperkasa21@gmail.com|suridianaccount@yahoo.com|01.418.226.5-955.000
NS6081020002572|NM1011|2021-03-30|2022-03-29|2021-03-30|PT. ADYAJATI LESTARI ND6-MEDAN UNICHARM|608|061-6853333||dewiadyajatilestari@gmail.com|ginting24202528manik@gmail.com|02.278.893.9-112.000
NS6103040002665|NM1011|2021-03-30|2022-03-29|2021-03-30|PT. TRIOMITRA HAKERSAM ND6-PURWOKERTO UNICHARM|604|02815445406||triomitrahakersam@yahoo.co.id||01.706.205.0-521.000
NS6083060002882|NM1012|2021-03-08|2022-03-07|2021-03-08|CV. KARYA MITRA SEJAHTERA ND6 - SURABAYA|608|||robby.irawann@gmail.com|kms_new8@yahoo.com|02.967.668.1-643.000
NS6033040002140|ND6150|2023-04-01|2024-04-01|2019-04-01|PT. SINAR UTAMA LESTARI SEJAHTERA ND6-KENDAL|606|085741234567||sinarutamadistribusi@gmail.com|arifharinugroho@gmail.com|95.855.970.0-513.000
NS6033040002140|NM1011|2021-04-01|2022-04-01|2019-04-01|PT. SINAR UTAMA LESTARI SEJAHTERA ND6-KENDAL|606|085741234567||sinarutamadistribusi@gmail.com|arifharinugroho@gmail.com|95.855.970.0-513.000
NS6043060002908|ND6320|2023-04-12|2024-04-11|2021-04-12|CV. Sanjaya Perkasa ND6-Kediri|604|0354-681158||sanjaya.kdr.ubm@gmail.com|henkybrbd@gmail.com|03.321.513.8-622.000
NS6043060002908|NI1023|2021-04-12|2021-04-16|2021-04-12|CV. Sanjaya Perkasa ND6-Kediri|604|0354-681158||sanjaya.kdr.ubm@gmail.com|henkybrbd@gmail.com|03.321.513.8-622.000
NS6043060002908|NI1014|2021-04-12|2021-04-12|2021-04-12|CV. Sanjaya Perkasa ND6-Kediri|604|0354-681158||sanjaya.kdr.ubm@gmail.com|henkybrbd@gmail.com|03.321.513.8-622.000
NS6043060002908|NM1012|2023-04-12|2024-04-11|2021-04-12|CV. Sanjaya Perkasa ND6-Kediri|604|0354-681158||sanjaya.kdr.ubm@gmail.com|henkybrbd@gmail.com|03.321.513.8-622.000
NS6024050001138|ND6150|2021-12-01|2022-11-30||PT. Sulut Makmur Perkasa-ND6-Manado|606|0431 813444||smp.mdo@gmail.com|smp_mdo@yahoo.com|01.664.838.8-821.000
NS6121100002134|ND6150|2023-04-01|2024-04-01|2019-03-27|CV. MENARA NUSANTARA PRIMA ND6-BELITUNG|614|0719-23018|0719-23018|menara.bangka@yahoo.co.id||02.572.360.2-305.000
NS6081020002854|NM1012|2023-02-15|2024-02-14|2021-02-15|CV. GLOBALINDO SEJATI ND6-MEDAN NESTLE|608|061-4573146||adm.global88@yahoo.com|sip88_mdn.sumut@yahoo.com|31.199.415.6-125.000
NS6143060002915|ND6321|2021-04-08|2022-04-07|2021-04-08|PT. FARMA NIAGA DISTRIBUSINDO ND6-PASURUAN PVM|614|0343-5613805||teguhiman4178@gmail.com||31.771.271.9-604.000
NS6143060002915|NM1011|2021-04-08|2022-04-07|2021-04-08|PT. FARMA NIAGA DISTRIBUSINDO ND6-PASURUAN PVM|614|0343-5613805||teguhiman4178@gmail.com||31.771.271.9-604.000
NS6033040001366|ND6060|2023-04-05|2024-04-04|2021-04-05|CV. Mega Anugerah ND6-Kudus|605|02476417022||cv.mega.anugerah@gmail.com|ivan.hoediono@gmail.com|02.774.698.1-518.000
NS6043010002881|NM1011|2023-04-12|2024-04-11|2021-04-06|PT. THINGKYLING DISTRINDO ND6-RANGKAS|604|0254-216140||ptthingkyling@yahoo.co.id||01.701.989.4-401.000
NS6043060001963|NM1012|2023-03-29|2024-03-28|2021-03-29|PT. RANUPANE ALAM SEJAHTERA ND6-MALANG|614|0341-474456|0341-474456|Ranupanealamsejahterapt@yahoo.com||31.248.580.8-652.000
NS6103060002784|NM1011|2021-03-05|2022-03-04|2021-03-03|CV. SEGORO KIDUL ND6-PASURUAN ASW|605|085233289888||andrywibowo@hotmail.com||76.450.333.0-623.000
NS6022050001158|ND6250|2023-04-05|2024-04-04|2018-04-05|PT. Selamat Sejahtera Sejati ND6-Banjarmasin|606|||adm_selamat@yahoo.com||02.613.986.5-731.000
NS6044030002917|ND6510|2021-04-19|2022-04-18|2021-04-19|PT. ANUTA KARYA PRIMA ND6-LUWUK UNIVENUS|604|0821-8728-3374||arfanakpluwuk@gmail.com||01.734.816.0-831.000
NS6044030002917|NI1023|2021-04-19|2021-04-23|2021-04-19|PT. ANUTA KARYA PRIMA ND6-LUWUK UNIVENUS|604|0821-8728-3374||arfanakpluwuk@gmail.com||01.734.816.0-831.000
NS6042010002913|ND6121|2023-04-12|2024-04-11|2021-04-12|CV. BERKAT AGUNG MANDIRI ND6-MALINAU|604|082255731339||it.simpangutama@gmail.com||41.992.705.8-727.000
NS6042010002913|NI1021|2021-04-12|2021-04-16|2021-04-12|CV. BERKAT AGUNG MANDIRI ND6-MALINAU|604|082255731339||it.simpangutama@gmail.com||41.992.705.8-727.000
NS6041010002283|NM1011|2020-06-16|2021-06-15|2020-06-22|PT. BINA USAHA PRATAMA ND6-BANDA ACEH|604|085270888860||bgm.nestle@gmail.com||02.307.267.1-101.000
NS6041070001587|ND6251|2020-06-06|2021-06-05|2018-05-07|PT. BINTANG BUANA TIRTA ND6-LAHAT|604|0731-325701||agen.bbt@gmail.com||02.285.083.8-309.000
NS6044010001833|ND6060|2022-06-06|2023-06-05|2021-06-16|PT. DWIKARYA MITRA PRATAMA ND6-MANADO|604|081398765388||rasupit@gmail.com|dwikarya.fin@gmail.com|82.673.982.3-821.000
NS6044010001833|NM1011|2022-06-06|2023-06-05|2019-05-29|PT. DWIKARYA MITRA PRATAMA ND6-MANADO|604|081398765388||rasupit@gmail.com|dwikarya.fin@gmail.com|82.673.982.3-821.000
NS6033030001867|NM1011|2022-06-23|2023-06-22|2020-06-23|PT. Sukses Makmur Abadi ND6-Bekasi Jatiwaringin|610|||renty.octora@suksesmakmur.co.id|elaine.susanto@sarimurni.co.id|02.323.263.0-432.000
NS6143040002655|ND6060|2023-04-09|2024-04-08|2021-04-09|PT. CIPTA ANUGERAH REZEKI ND6-PURWOKERTO|614|08122670990||ciptaanugerahrezeki@gmail.com||95.753.545.3-521.000
NS6143060002918|ND6326|2021-04-19|2022-04-18|2021-04-19|PT. RUKUN MITRA SEJATI ND6-PATI INAFOOD|614|081390731745||bm.semarang@boomgroup.id||31.482.027.5-652.000
NS6143060002918|ND6181|2021-04-19|2022-04-18|2021-04-19|PT. RUKUN MITRA SEJATI ND6-PATI INAFOOD|614|081390731745||bm.semarang@boomgroup.id||31.482.027.5-652.000
NS6143060002918|NM1011|2021-04-19|2022-04-18|2021-04-19|PT. RUKUN MITRA SEJATI ND6-PATI INAFOOD|614|081390731745||bm.semarang@boomgroup.id||31.482.027.5-652.000
NS6143040002919|ND6326|2021-04-19|2022-04-18|2021-04-19|PT. RUKUN MITRA SEJATI ND6-PEMALANG INAFOOD|614|0821-9132-5916||bm.pemalang@boomgroup.id||31.482.027.5-652.000
NS6143040002919|ND6181|2021-04-19|2022-04-18|2021-04-19|PT. RUKUN MITRA SEJATI ND6-PEMALANG INAFOOD|614|0821-9132-5916||bm.pemalang@boomgroup.id||31.482.027.5-652.000
NS6143040002919|NM1011|2021-04-19|2022-04-18|2021-04-19|PT. RUKUN MITRA SEJATI ND6-PEMALANG INAFOOD|614|0821-9132-5916||bm.pemalang@boomgroup.id||31.482.027.5-652.000
NS6141030002920|ND6326|2021-04-26|2022-04-25|2021-04-26|CV. BINTANG TERANG ND6-UJUNG BATU ASW|614|0852-6047-3620||bintangterangub@yahoo.com||03.047.939.8-216.000
NS6141030002920|ND6181|2021-04-26|2022-04-25|2021-04-26|CV. BINTANG TERANG ND6-UJUNG BATU ASW|614|0852-6047-3620||bintangterangub@yahoo.com||03.047.939.8-216.000
NS6141030002920|NM1011|2021-04-26|2022-04-25|2021-04-26|CV. BINTANG TERANG ND6-UJUNG BATU ASW|614|0852-6047-3620||bintangterangub@yahoo.com||03.047.939.8-216.000
NS6143020002923|ND6320|2021-04-19|2022-04-18|2021-04-19|PT. SURYA PANGAN SEJAHTERA ND6-JAKARTA UNIVENUS|614|0896-5323-8882||surya_pangan@yahoo.com||02.027.585.5-432.000
NS6083050002912|ND6326|2021-04-12|2022-04-11|2021-04-12|CV. BEDA ND6-YOGYAKARTA INAFOOD|608|||GAD.yogya@gmail.com|BEDA.yogya@gmail.com|90.082.345.1-541.000
NS6083050002912|ND6181|2021-04-12|2022-04-11|2021-04-12|CV. BEDA ND6-YOGYAKARTA INAFOOD|608|||GAD.yogya@gmail.com|BEDA.yogya@gmail.com|90.082.345.1-541.000
NS6083050002912|NM1011|2021-04-12|2022-04-11|2021-04-12|CV. BEDA ND6-YOGYAKARTA INAFOOD|608|||GAD.yogya@gmail.com|BEDA.yogya@gmail.com|90.082.345.1-541.000
NS6081100002609|ND6300|2020-08-24|2021-08-23|2020-08-24|CV. BANGKA MITRA SENTOSA ND6-BELITUNG|608|081272939040|||setia_mitra@yahoo.com|02.902.899.0-304.000
NS6081100002609|NM1011|2020-08-24|2021-08-23|2020-08-24|CV. BANGKA MITRA SENTOSA ND6-BELITUNG|608|081272939040|||setia_mitra@yahoo.com|02.902.899.0-304.000
NS6141070002907|ND6320|2022-04-19|2023-04-18|2021-04-19|CV. SAHABAT JAYA ND6-PAGAR ALAM|614|0812111111||liepheifang87@gmail.com||92.264.941.3-309.000
NS6141070002907|NI1021|2021-04-19|2021-04-23|2021-04-19|CV. SAHABAT JAYA ND6-PAGAR ALAM|614|0812111111||liepheifang87@gmail.com||92.264.941.3-309.000
NS6141070002907|NI1014|2021-04-19|2021-04-19|2021-04-19|CV. SAHABAT JAYA ND6-PAGAR ALAM|614|0812111111||liepheifang87@gmail.com||92.264.941.3-309.000
NS6143060002914|ND6320|2021-04-19|2022-04-18|2021-04-19|PT. RUKUN MITRA SEJATI ND6-DEPOK -NESTLE|614|0811-4341-434||herry.ruslim@boomgroup.id||31.482.027.5-652.000
NS6143060002914|NM1012|2022-04-19|2023-04-18|2021-04-19|PT. RUKUN MITRA SEJATI ND6-DEPOK -NESTLE|614|0811-4341-434||herry.ruslim@boomgroup.id||31.482.027.5-652.000
NS6143060002914|NI1023|2021-04-19|2021-04-23|2021-04-19|PT. RUKUN MITRA SEJATI ND6-DEPOK -NESTLE|614|0811-4341-434||herry.ruslim@boomgroup.id||31.482.027.5-652.000
NS6143060002914|NI1014|2021-04-19|2021-04-19|2021-04-19|PT. RUKUN MITRA SEJATI ND6-DEPOK -NESTLE|614|0811-4341-434||herry.ruslim@boomgroup.id||31.482.027.5-652.000
NS6101100002614|NM1011|2021-04-19|2022-04-18|2021-04-19|CV. MITRA SUKSES ABADI ND6-PANGKAL PINANG UCI|605|0717-4256046||bennysiswanto44@gmail.com||21.055.624.7-304.000
NS6141080002921|ND6326|2021-04-26|2022-04-25|2021-04-26|PT. PERDANA ADHI LESTARI ND6-TULANG BAWANG INA|614|0857-8339-9508||it@perdanaadhilestari.com||01.794.980.1-323.000
NS6141080002921|ND6181|2021-04-26|2022-04-25|2021-04-26|PT. PERDANA ADHI LESTARI ND6-TULANG BAWANG INA|614|0857-8339-9508||it@perdanaadhilestari.com||01.794.980.1-323.000
NS6141080002921|NM1011|2021-04-26|2022-04-25|2021-04-26|PT. PERDANA ADHI LESTARI ND6-TULANG BAWANG INA|614|0857-8339-9508||it@perdanaadhilestari.com||01.794.980.1-323.000
NS6105010002344|ND6151|2022-11-18|2023-11-17|2019-11-18|PT. DELTA PUSAKA PRATAMA ND6 - DENPASAR|606|0361-482312||deltagroup.bali@gmail.com||01.755.433.8-904.000
NS6083040002922|ND6326|2021-05-03|2022-05-02|2021-05-03|CV. BERKAT SEMANGAT MANDIRI ND6-SOLO|608|+62 857-4224-4000||Bsm01solo@gmail.com||90.033.113.3-526.000
NS6083040002922|ND6181|2021-05-03|2022-05-02|2021-05-03|CV. BERKAT SEMANGAT MANDIRI ND6-SOLO|608|+62 857-4224-4000||Bsm01solo@gmail.com||90.033.113.3-526.000
NS6083040002922|NM1011|2021-05-03|2022-05-02|2021-05-03|CV. BERKAT SEMANGAT MANDIRI ND6-SOLO|608|+62 857-4224-4000||Bsm01solo@gmail.com||90.033.113.3-526.000
NS6081010002925|ND6510|2021-05-03|2022-05-02|2021-05-03|CV. DISTRIBUSINDO BINTANG ND6-LANGSA|608|||cvdb_langsa@yahoo.com|bambang.beng80@gmail.com|03.247.809.1-103.000
NS6081010002925|NI1023|2021-05-03|2021-05-07|2021-05-03|CV. DISTRIBUSINDO BINTANG ND6-LANGSA|608|||cvdb_langsa@yahoo.com|bambang.beng80@gmail.com|03.247.809.1-103.000
NS6044060001676|NM1011|2020-07-30|2022-07-29|2021-04-22|CV. SUMBER BERKAT ABADI ND6-KOLAKA|604|0401-3121475|0401-3125044|wl.cvsba@gmail.com|asst01.holding@gmail.com|02.263.477.8-811.000
NS6085030002647|NM1011|2021-04-26|2022-04-25|2021-04-26|CV. PHOENIX MITRA ABADI ND6-ATAMBUA UNICHARM|608|081328842819||tan.hanafi@yahoo.com|deposoe@gmail.com|66.848.792.9-922.000
